Supplier,Manufacturer,Supplier material number (Catalogue),Manufactorer material number (Cataloque),"Material Name
(long designation)",Packaging unit (Pack.),"Quantity
[piece in base unit]","Base unit
(piece)","Sales Sales Jan- Sep 
pack","Sales Jan- Sep
piece",emdn_code,emdn_name,emdn_confidence
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340194,52.34.0194,52.34.0194 optimys stem std. TAV 4 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340194,52.34.0194,52.34.0194 optimys stem std. TAV 4 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340194,52.34.0194,52.34.0194 optimys stem std. TAV 4 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340194,52.34.0194,52.34.0194 optimys stem std. TAV 4 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340194,52.34.0194,52.34.0194 optimys stem std. TAV 4 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340194,52.34.0194,52.34.0194 optimys stem std. TAV 4 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340194,52.34.0194,52.34.0194 optimys stem std. TAV 4 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340194,52.34.0194,52.34.0194 optimys stem std. TAV 4 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340194,52.34.0194,52.34.0194 optimys stem std. TAV 4 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340194,52.34.0194,52.34.0194 optimys stem std. TAV 4 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340194,52.34.0194,52.34.0194 optimys stem std. TAV 4 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340195,52.34.0195,52.34.0195 optimys stem std. TAV 5 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340196,52.34.0196,52.34.0196 optimys stem std. TAV 6 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
Enovis Slovakia s.r.o.,Mathys Ltd Bettlach,52340197,52.34.0197,52.34.0197 optimys stem std. TAV 7 uncem,box,1,piece,1,1,P090804010201,"UNCEMENTED FEMORAL STEMS FOR PRIMARY IMPLANT, WITH FIXED NECK, STRAIGHT",high
